Fecha,Servicio,Instalacion,Usos
"2014-09-01","Aseos públicos","Avda Carlos Marx","552"
"2014-09-01","Aseos públicos","Avda del Llano","1020"
"2014-09-01","Aseos públicos","C/ Puerto el Pontón","83"
"2014-09-01","Aseos públicos","Cerro Santa Catalina","203"
"2014-09-01","Aseos públicos","Donato Argüelles","1763"
"2014-09-01","Aseos públicos","El Rinconín","807"
"2014-09-01","Aseos públicos","Jardines de la Reina","3275"
"2014-09-01","Aseos públicos","Molinón-Piles","761"
"2014-09-01","Aseos públicos","Parque de las Palmeras","156"
"2014-09-01","Aseos públicos","Parque del Cabo San Lorenzo","582"
"2014-09-01","Aseos públicos","Paseo de Begoña","869"
"2014-09-01","Aseos públicos","Paseo del Muro, Escalera 11","4048"
"2014-09-01","Aseos públicos","Paseo del Muro, escalera 3","2667"
"2014-09-01","Aseos públicos","Paseo del Muro, tostadero","2420"
"2014-09-01","Aseos públicos","Playa de Poniente","3217"
"2014-09-01","Aseos públicos","Playa del Arbeyal","1084"
"2014-09-01","Aseos públicos","Plaza Cataluña","215"
"2014-09-01","Aseos públicos","Plaza San Miguel","635"
"2014-09-01","Gijón Bici","Gijón Bici","4859"
"2014-09-01","GijónBici","Horas Uso","3762"
"2014-09-01","GijónBici","Usuarios","1430"
"2014-09-01","GijónBici","Viajes","4859"
"2014-09-01","Inscripciones","Cursos","9296"
"2014-09-01","Mediatecas","Adultos","10974"
"2014-09-01","Mediatecas","Infantiles","179"
"2014-09-01","Préstamos bibliotecas","Adultos","15692"
"2014-09-01","Préstamos bibliotecas","Infantiles","5146"
"2014-09-01","Reserva de instalaciones","Antigua Pescadería","25"
"2014-09-01","Reserva de instalaciones","Casa Consistorial","17"
"2014-09-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","697"
"2014-09-01","Reserva de instalaciones","Complejo Deportivo La Calzada","1199"
"2014-09-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","22"
"2014-09-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3017"
"2014-09-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3480"
"2014-09-01","Reserva de instalaciones","Hotel Madrid","1"
"2014-09-01","Reserva de instalaciones","Jardín Botánico Atlántico","270"
"2014-09-01","Reserva de instalaciones","Pabellón de Deportes La Arena","168"
"2014-09-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","151"
"2014-09-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","36"
"2014-09-01","Reserva de instalaciones","Pabellón de La Tejerona","391"
"2014-09-01","Reserva de instalaciones","Palacio de Deportes","161"
"2014-09-01","Reserva de instalaciones","Piscina Municipal El Coto","1870"
"2014-09-01","Reserva de instalaciones","Piscina Municipal El Llano","4101"
"2014-09-01","Reserva de instalaciones","Piscina Municipal La Camocha","692"
"2014-09-01","Transporte","Tarjeta Ciudadana","939405"
"2014-09-01","Transporte","Tarjeta Transporte","167829"
"2014-10-01","010","Cursos","70"
"2014-10-01","010","Cursos Munipales","38"
"2014-10-01","010","Informacion Personal","161"
"2014-10-01","010","Instalaciones Deportivas","38"
"2014-10-01","010","Renovacion Cursos","39"
"2014-10-01","Aseos públicos","Avda Carlos Marx","723"
"2014-10-01","Aseos públicos","Avda del Llano","642"
"2014-10-01","Aseos públicos","C/ Puerto el Pontón","231"
"2014-10-01","Aseos públicos","Cerro Santa Catalina","338"
"2014-10-01","Aseos públicos","Donato Argüelles","1700"
"2014-10-01","Aseos públicos","El Rinconín","1007"
"2014-10-01","Aseos públicos","Jardines de la Reina","905"
"2014-10-01","Aseos públicos","Molinón-Piles","4913"
"2014-10-01","Aseos públicos","Parque de las Palmeras","211"
"2014-10-01","Aseos públicos","Parque del Cabo San Lorenzo","383"
"2014-10-01","Aseos públicos","Paseo de Begoña","764"
"2014-10-01","Aseos públicos","Paseo del Muro, Escalera 11","3631"
"2014-10-01","Aseos públicos","Paseo del Muro, escalera 3","2684"
"2014-10-01","Aseos públicos","Paseo del Muro, tostadero","1918"
"2014-10-01","Aseos públicos","Playa de Poniente","2161"
"2014-10-01","Aseos públicos","Playa del Arbeyal","851"
"2014-10-01","Aseos públicos","Plaza Cataluña","278"
"2014-10-01","Aseos públicos","Plaza San Miguel","784"
"2014-10-01","Gijón Bici","Gijón Bici","5404"
"2014-10-01","GijónBici","Horas Uso","4064"
"2014-10-01","GijónBici","Usuarios","1650"
"2014-10-01","GijónBici","Viajes","5404"
"2014-10-01","Inscripciones","Cursos","13466"
"2014-10-01","Mediatecas","Adultos","11103"
"2014-10-01","Mediatecas","Infantiles","185"
"2014-10-01","Préstamos bibliotecas","Adultos","18969"
"2014-10-01","Préstamos bibliotecas","Infantiles","7614"
"2014-10-01","Reserva de instalaciones","Antigua Pescadería","32"
"2014-10-01","Reserva de instalaciones","Casa Consistorial","21"
"2014-10-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","4"
"2014-10-01","Reserva de instalaciones","Centro de Medicina Deportiva","1"
"2014-10-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","490"
"2014-10-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3850"
"2014-10-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","14"
"2014-10-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3431"
"2014-10-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3648"
"2014-10-01","Reserva de instalaciones","Edificio Pelayo","1"
"2014-10-01","Reserva de instalaciones","Hotel Madrid","1"
"2014-10-01","Reserva de instalaciones","Jardín Botánico Atlántico","626"
"2014-10-01","Reserva de instalaciones","Locales de ensayo para músicos","2"
"2014-10-01","Reserva de instalaciones","Pabellón de Deportes La Arena","177"
"2014-10-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","323"
"2014-10-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","53"
"2014-10-01","Reserva de instalaciones","Pabellón de La Tejerona","489"
"2014-10-01","Reserva de instalaciones","Palacio de Deportes","282"
"2014-10-01","Reserva de instalaciones","Piscina Municipal El Coto","4153"
"2014-10-01","Reserva de instalaciones","Piscina Municipal El Llano","4494"
"2014-10-01","Reserva de instalaciones","Piscina Municipal La Camocha","1268"
"2014-10-01","Transporte","Tarjeta Ciudadana","1067319"
"2014-10-01","Transporte","Tarjeta Transporte","174304"
"2014-11-01","010","Cursos","34"
"2014-11-01","010","Cursos Munipales","23"
"2014-11-01","010","Informacion Personal","171"
"2014-11-01","010","Instalaciones Deportivas","20"
"2014-11-01","010","Renovacion Cursos","16"
"2014-11-01","Aseos públicos","Avda Carlos Marx","674"
"2014-11-01","Aseos públicos","Avda del Llano","513"
"2014-11-01","Aseos públicos","C/ Puerto el Pontón","136"
"2014-11-01","Aseos públicos","Cerro Santa Catalina","73"
"2014-11-01","Aseos públicos","Donato Argüelles","1390"
"2014-11-01","Aseos públicos","El Rinconín","684"
"2014-11-01","Aseos públicos","Jardines de la Reina","1228"
"2014-11-01","Aseos públicos","Molinón-Piles","650"
"2014-11-01","Aseos públicos","Parque de las Palmeras","176"
"2014-11-01","Aseos públicos","Parque del Cabo San Lorenzo","243"
"2014-11-01","Aseos públicos","Paseo de Begoña","1142"
"2014-11-01","Aseos públicos","Paseo del Muro, Escalera 11","2199"
"2014-11-01","Aseos públicos","Paseo del Muro, escalera 3","2308"
"2014-11-01","Aseos públicos","Paseo del Muro, tostadero","2180"
"2014-11-01","Aseos públicos","Playa de Poniente","1440"
"2014-11-01","Aseos públicos","Playa del Arbeyal","713"
"2014-11-01","Aseos públicos","Plaza Cataluña","652"
"2014-11-01","Aseos públicos","Plaza San Miguel","435"
"2014-11-01","Gijón Bici","Gijón Bici","4859"
"2014-11-01","GijónBici","Horas Uso","3762"
"2014-11-01","GijónBici","Usuarios","1430"
"2014-11-01","GijónBici","Viajes","4859"
"2014-11-01","Inscripciones","Cursos","9735"
"2014-11-01","Mediatecas","Adultos","10229"
"2014-11-01","Mediatecas","Infantiles","188"
"2014-11-01","Préstamos bibliotecas","Adultos","17241"
"2014-11-01","Préstamos bibliotecas","Infantiles","7260"
"2014-11-01","Reserva de instalaciones","Antigua Pescadería","30"
"2014-11-01","Reserva de instalaciones","Casa Consistorial","12"
"2014-11-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","22"
"2014-11-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","286"
"2014-11-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3891"
"2014-11-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","4"
"2014-11-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3372"
"2014-11-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3856"
"2014-11-01","Reserva de instalaciones","Hotel Madrid","1"
"2014-11-01","Reserva de instalaciones","Pabellón de Deportes La Arena","159"
"2014-11-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","428"
"2014-11-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","38"
"2014-11-01","Reserva de instalaciones","Pabellón de La Tejerona","494"
"2014-11-01","Reserva de instalaciones","Palacio de Deportes","316"
"2014-11-01","Reserva de instalaciones","Piscina Municipal El Coto","4055"
"2014-11-01","Reserva de instalaciones","Piscina Municipal El Llano","4881"
"2014-11-01","Reserva de instalaciones","Piscina Municipal La Camocha","1106"
"2014-11-01","Transporte","Tarjeta Ciudadana","986285"
"2014-11-01","Transporte","Tarjeta Transporte","161778"
"2014-12-01","010","Cursos","52"
"2014-12-01","010","Cursos Munipales","26"
"2014-12-01","010","Informacion Personal","139"
"2014-12-01","010","Instalaciones Deportivas","34"
"2014-12-01","010","Renovacion Cursos","26"
"2014-12-01","Aseos públicos","Avda Carlos Marx","725"
"2014-12-01","Aseos públicos","Avda del Llano","783"
"2014-12-01","Aseos públicos","C/ Puerto el Pontón","129"
"2014-12-01","Aseos públicos","Cerro Santa Catalina","129"
"2014-12-01","Aseos públicos","Donato Argüelles","1936"
"2014-12-01","Aseos públicos","El Rinconín","727"
"2014-12-01","Aseos públicos","Jardines de la Reina","1179"
"2014-12-01","Aseos públicos","Molinón-Piles","669"
"2014-12-01","Aseos públicos","Parque de las Palmeras","134"
"2014-12-01","Aseos públicos","Parque del Cabo San Lorenzo","189"
"2014-12-01","Aseos públicos","Paseo de Begoña","903"
"2014-12-01","Aseos públicos","Paseo del Muro, Escalera 11","2829"
"2014-12-01","Aseos públicos","Paseo del Muro, escalera 3","2307"
"2014-12-01","Aseos públicos","Paseo del Muro, tostadero","2380"
"2014-12-01","Aseos públicos","Playa de Poniente","1219"
"2014-12-01","Aseos públicos","Playa del Arbeyal","605"
"2014-12-01","Aseos públicos","Plaza Cataluña","607"
"2014-12-01","Aseos públicos","Plaza San Miguel","728"
"2014-12-01","Gijón Bici","Gijón Bici","5971"
"2014-12-01","GijónBici","Horas Uso","5233"
"2014-12-01","GijónBici","Usuarios","1428"
"2014-12-01","GijónBici","Viajes","5971"
"2014-12-01","Inscripciones","Cursos","7143"
"2014-12-01","Mediatecas","Adultos","9235"
"2014-12-01","Mediatecas","Infantiles","150"
"2014-12-01","Préstamos bibliotecas","Adultos","15995"
"2014-12-01","Préstamos bibliotecas","Infantiles","7289"
"2014-12-01","Reserva de instalaciones","Antigua Pescadería","26"
"2014-12-01","Reserva de instalaciones","Casa Consistorial","18"
"2014-12-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","16"
"2014-12-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","243"
"2014-12-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3438"
"2014-12-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","11"
"2014-12-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","2853"
"2014-12-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3211"
"2014-12-01","Reserva de instalaciones","Edificio Pelayo","3"
"2014-12-01","Reserva de instalaciones","Hotel Madrid","3"
"2014-12-01","Reserva de instalaciones","Pabellón de Deportes La Arena","158"
"2014-12-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","386"
"2014-12-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","46"
"2014-12-01","Reserva de instalaciones","Pabellón de La Tejerona","485"
"2014-12-01","Reserva de instalaciones","Palacio de Deportes","263"
"2014-12-01","Reserva de instalaciones","Piscina Municipal El Coto","3356"
"2014-12-01","Reserva de instalaciones","Piscina Municipal El Llano","3935"
"2014-12-01","Reserva de instalaciones","Piscina Municipal La Camocha","901"
"2014-12-01","Transporte","Tarjeta Ciudadana","956195"
"2014-12-01","Transporte","Tarjeta Transporte","163744"
