Fecha,Servicio,Instalacion,Usos
"2006-05-01","Transporte","TC-Tarifa Mayores de 65","140666"
"2006-05-01","Transporte","TC-Tarifa Menores de 26","168933"
"2006-05-01","Transporte","TC-Tarifa Normal","251598"
"2006-05-01","Transporte","TC-Tarifa Reducida","27766"
"2006-05-01","Transporte","TT-Tarifa Normal","375562"
"2006-06-01","Cimadevilla Centro Control","Campo Valdés","451"
"2006-06-01","Cimadevilla Centro Control","Fermín García Bernardo","288"
"2006-06-01","Cimadevilla con Tarjeta","Campo Valdés","2748"
"2006-06-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2849"
"2006-06-01","Cimadevilla Taxi","Campo Valdés","448"
"2006-06-01","Cimadevilla Taxi","Fermín García Bernardo","472"
"2006-06-01","Gijón Bici","Gijón Bici","2745"
"2006-06-01","Mediatecas","Adultos","9174"
"2006-06-01","Mediatecas","Infantiles","903"
"2006-06-01","ORA","ORA","14210"
"2006-06-01","Piscinas","Piscina Coto Control","6117"
"2006-06-01","Piscinas","Piscina La Calzada Control","4415"
"2006-06-01","Piscinas","Piscina Llano Control","7356"
"2006-06-01","Piscinas","Piscina Moreda Control","4683"
"2006-06-01","Piscinas","Piscina Panchano Control","2772"
"2006-06-01","Piscinas","Piscina Pumarin Control","5937"
"2006-06-01","Préstamos bibliotecas","Adultos","15486"
"2006-06-01","Préstamos bibliotecas","Infantiles","4088"
"2006-06-01","Transporte","Tarjeta Turística","35"
"2006-06-01","Transporte","TC-Abono Mes","80013"
"2006-06-01","Transporte","TC-Abono Mes Mayores de 65","8581"
"2006-06-01","Transporte","TC-Abono Mes Menores de 26","33858"
"2006-06-01","Transporte","TC-Tarifa Empleado","3080"
"2006-06-01","Transporte","TC-Tarifa Empleado Emtusa","187"
"2006-06-01","Transporte","TC-Tarifa Familiar Emtusa","8387"
"2006-06-01","Transporte","TC-Tarifa Gratuita","22306"
"2006-06-01","Transporte","TC-Tarifa IES","1738"
"2006-06-01","Transporte","TC-Tarifa JOP","1069"
"2006-06-01","Transporte","TC-Tarifa Mayores de 65","137207"
"2006-06-01","Transporte","TC-Tarifa Menores de 26","138785"
"2006-06-01","Transporte","TC-Tarifa Normal","235145"
"2006-06-01","Transporte","TC-Tarifa Reducida","26805"
"2006-06-01","Transporte","TT-Tarifa Normal","345207"
"2006-07-01","Cimadevilla Centro Control","Campo Valdés","446"
"2006-07-01","Cimadevilla Centro Control","Fermín García Bernardo","280"
"2006-07-01","Cimadevilla con Tarjeta","Campo Valdés","2667"
"2006-07-01","Cimadevilla con Tarjeta","Fermín García Bernardo","3050"
"2006-07-01","Cimadevilla Taxi","Campo Valdés","438"
"2006-07-01","Cimadevilla Taxi","Fermín García Bernardo","451"
"2006-07-01","Gijón Bici","Gijón Bici","2892"
"2006-07-01","Mediatecas","Adultos","8177"
"2006-07-01","Mediatecas","Infantiles","782"
"2006-07-01","ORA","ORA","8025"
"2006-07-01","Piscinas","Piscina Coto Control","111"
"2006-07-01","Piscinas","Piscina La Calzada Control","6203"
"2006-07-01","Piscinas","Piscina Llano Control","9436"
"2006-07-01","Piscinas","Piscina Moreda Control","192"
"2006-07-01","Piscinas","Piscina Panchano Control","2814"
"2006-07-01","Piscinas","Piscina Pumarin Control","146"
"2006-07-01","Préstamos bibliotecas","Adultos","15298"
"2006-07-01","Préstamos bibliotecas","Infantiles","3803"
"2006-07-01","Transporte","Tarjeta Turística","192"
"2006-07-01","Transporte","TC-Abono Mes","75579"
"2006-07-01","Transporte","TC-Abono Mes Mayores de 65","9177"
"2006-07-01","Transporte","TC-Abono Mes Menores de 26","25092"
"2006-07-01","Transporte","TC-Tarifa Empleado","3104"
"2006-07-01","Transporte","TC-Tarifa Empleado Emtusa","191"
"2006-07-01","Transporte","TC-Tarifa Familiar Emtusa","8334"
"2006-07-01","Transporte","TC-Tarifa Gratuita","23134"
"2006-07-01","Transporte","TC-Tarifa JOP","1037"
"2006-07-01","Transporte","TC-Tarifa Mayores de 65","146194"
"2006-07-01","Transporte","TC-Tarifa Menores de 26","122719"
"2006-07-01","Transporte","TC-Tarifa Normal","244259"
"2006-07-01","Transporte","TC-Tarifa Reducida","27457"
"2006-07-01","Transporte","TT-Tarifa Normal","352978"
"2006-08-01","Cimadevilla Centro Control","Campo Valdés","342"
"2006-08-01","Cimadevilla Centro Control","Fermín García Bernardo","353"
