Fecha,Servicio,Instalacion,Usos
"2016-10-01","Aseos públicos","Avda Carlos Marx","771"
"2016-10-01","Aseos públicos","Avda del Llano","578"
"2016-10-01","Aseos públicos","C/ Puerto el Pontón","191"
"2016-10-01","Aseos públicos","Cerro Santa Catalina","95"
"2016-10-01","Aseos públicos","Donato Argüelles","1329"
"2016-10-01","Aseos públicos","El Rinconín","1121"
"2016-10-01","Aseos públicos","Jardines de la Reina","1513"
"2016-10-01","Aseos públicos","Molinón-Piles","814"
"2016-10-01","Aseos públicos","Parque de las Palmeras","68"
"2016-10-01","Aseos públicos","Parque del Cabo San Lorenzo","459"
"2016-10-01","Aseos públicos","Paseo de Begoña","760"
"2016-10-01","Aseos públicos","Paseo del Muro, Escalera 11","3106"
"2016-10-01","Aseos públicos","Paseo del Muro, escalera 3","2760"
"2016-10-01","Aseos públicos","Paseo del Muro, tostadero","2990"
"2016-10-01","Aseos públicos","Playa de Poniente","2197"
"2016-10-01","Aseos públicos","Playa del Arbeyal","869"
"2016-10-01","Aseos públicos","Plaza Cataluña","571"
"2016-10-01","Aseos públicos","Plaza San Miguel","1124"
"2016-10-01","GijónBici","Horas Uso","1787"
"2016-10-01","GijónBici","Usuarios","738"
"2016-10-01","GijónBici","Viajes","3902"
"2016-10-01","Inscripciones","Cursos","11654"
"2016-10-01","Mediatecas","Adultos","7104"
"2016-10-01","Mediatecas","Infantiles","254"
"2016-10-01","Préstamos bibliotecas","Adultos","14602"
"2016-10-01","Préstamos bibliotecas","Infantiles","7523"
"2016-10-01","Reserva de instalaciones","Antigua Pescadería","46"
"2016-10-01","Reserva de instalaciones","Casa Consistorial","27"
"2016-10-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","44"
"2016-10-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","437"
"2016-10-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3382"
"2016-10-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","13"
"2016-10-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","2992"
"2016-10-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3601"
"2016-10-01","Reserva de instalaciones","Edificio Pelayo","6"
"2016-10-01","Reserva de instalaciones","Hotel Madrid","6"
"2016-10-01","Reserva de instalaciones","Locales de ensayo para músicos","3"
"2016-10-01","Reserva de instalaciones","Pabellón de Deportes La Arena","246"
"2016-10-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","200"
"2016-10-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","35"
"2016-10-01","Reserva de instalaciones","Pabellón de La Tejerona","358"
"2016-10-01","Reserva de instalaciones","Palacio de Deportes","320"
"2016-10-01","Reserva de instalaciones","Piscina Municipal El Coto","3798"
"2016-10-01","Reserva de instalaciones","Piscina Municipal El Llano","4188"
"2016-10-01","Reserva de instalaciones","Piscina Municipal La Camocha","1548"
"2016-10-01","Transporte","Tarjeta Ciudadana","1053959"
"2016-10-01","Transporte","Tarjeta Transporte","146162"
"2016-11-01","010","Cursos","2"
"2016-11-01","010","Cursos Munipales","4"
"2016-11-01","010","Informacion Personal","736"
"2016-11-01","010","Instalaciones Deportivas","5"
"2016-11-01","Aseos públicos","Avda Carlos Marx","773"
"2016-11-01","Aseos públicos","Avda del Llano","433"
"2016-11-01","Aseos públicos","C/ Puerto el Pontón","188"
"2016-11-01","Aseos públicos","Cerro Santa Catalina","56"
"2016-11-01","Aseos públicos","Donato Argüelles","1417"
"2016-11-01","Aseos públicos","El Rinconín","724"
"2016-11-01","Aseos públicos","Jardines de la Reina","1324"
"2016-11-01","Aseos públicos","Molinón-Piles","630"
"2016-11-01","Aseos públicos","Parque de las Palmeras","55"
"2016-11-01","Aseos públicos","Parque del Cabo San Lorenzo","263"
"2016-11-01","Aseos públicos","Paseo de Begoña","843"
"2016-11-01","Aseos públicos","Paseo del Muro, Escalera 11","1954"
"2016-11-01","Aseos públicos","Paseo del Muro, escalera 3","1703"
"2016-11-01","Aseos públicos","Paseo del Muro, tostadero","2501"
"2016-11-01","Aseos públicos","Playa de Poniente","1681"
"2016-11-01","Aseos públicos","Playa del Arbeyal","508"
"2016-11-01","Aseos públicos","Plaza Cataluña","785"
"2016-11-01","Aseos públicos","Plaza San Miguel","795"
"2016-11-01","GijónBici","Horas Uso","1398"
"2016-11-01","GijónBici","Usuarios","494"
"2016-11-01","GijónBici","Viajes","1486"
"2016-11-01","Inscripciones","Cursos","13607"
"2016-11-01","Mediatecas","Adultos","7374"
"2016-11-01","Mediatecas","Infantiles","266"
"2016-11-01","Préstamos bibliotecas","Adultos","15420"
"2016-11-01","Préstamos bibliotecas","Infantiles","8094"
"2016-11-01","Reserva de instalaciones","Antigua Pescadería","34"
"2016-11-01","Reserva de instalaciones","Casa Consistorial","36"
"2016-11-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","31"
"2016-11-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","285"
"2016-11-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3578"
"2016-11-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","9"
"2016-11-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","2996"
"2016-11-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3653"
"2016-11-01","Reserva de instalaciones","Edificio Pelayo","2"
"2016-11-01","Reserva de instalaciones","Locales de ensayo para músicos","1"
"2016-11-01","Reserva de instalaciones","Pabellón de Deportes La Arena","232"
"2016-11-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","341"
"2016-11-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","59"
"2016-11-01","Reserva de instalaciones","Pabellón de La Tejerona","439"
"2016-11-01","Reserva de instalaciones","Palacio de Deportes","342"
"2016-11-01","Reserva de instalaciones","Piscina Municipal El Coto","3971"
"2016-11-01","Reserva de instalaciones","Piscina Municipal El Llano","4296"
"2016-11-01","Reserva de instalaciones","Piscina Municipal La Camocha","1419"
"2016-11-01","Transporte","Tarjeta Ciudadana","1050961"
"2016-11-01","Transporte","Tarjeta Transporte","143484"
"2016-12-01","010","Cursos","2"
"2016-12-01","010","Cursos Munipales","1"
"2016-12-01","010","Informacion Personal","635"
"2016-12-01","010","Instalaciones Deportivas","8"
"2016-12-01","010","Renovacion Cursos","5"
"2016-12-01","Aseos públicos","Avda Carlos Marx","639"
"2016-12-01","Aseos públicos","Avda del Llano","424"
"2016-12-01","Aseos públicos","C/ Puerto el Pontón","147"
"2016-12-01","Aseos públicos","Cerro Santa Catalina","77"
"2016-12-01","Aseos públicos","Donato Argüelles","1480"
"2016-12-01","Aseos públicos","El Rinconín","961"
"2016-12-01","Aseos públicos","Jardines de la Reina","1199"
"2016-12-01","Aseos públicos","Molinón-Piles","599"
"2016-12-01","Aseos públicos","Parque de las Palmeras","111"
"2016-12-01","Aseos públicos","Parque del Cabo San Lorenzo","399"
"2016-12-01","Aseos públicos","Paseo de Begoña","676"
"2016-12-01","Aseos públicos","Paseo del Muro, Escalera 11","2304"
"2016-12-01","Aseos públicos","Paseo del Muro, escalera 3","2474"
"2016-12-01","Aseos públicos","Paseo del Muro, tostadero","2329"
"2016-12-01","Aseos públicos","Playa de Poniente","2085"
"2016-12-01","Aseos públicos","Playa del Arbeyal","655"
"2016-12-01","Aseos públicos","Plaza Cataluña","790"
"2016-12-01","Aseos públicos","Plaza San Miguel","833"
"2016-12-01","GijónBici","Horas Uso","1349"
"2016-12-01","GijónBici","Usuarios","616"
"2016-12-01","GijónBici","Viajes","3902"
"2016-12-01","Inscripciones","Cursos","2348"
"2016-12-01","Mediatecas","Adultos","6579"
"2016-12-01","Mediatecas","Infantiles","172"
"2016-12-01","ORA anual","Tickets","8417"
"2016-12-01","Préstamos bibliotecas","Adultos","13678"
"2016-12-01","Préstamos bibliotecas","Infantiles","6789"
"2016-12-01","Reclamaciones y sugerencias año","Número","14"
"2016-12-01","Reserva de instalaciones","Antigua Pescadería","26"
"2016-12-01","Reserva de instalaciones","Casa Consistorial","19"
"2016-12-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","27"
"2016-12-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","300"
"2016-12-01","Reserva de instalaciones","Complejo Deportivo La Calzada","2982"
"2016-12-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","15"
"2016-12-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","2368"
"2016-12-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","2910"
"2016-12-01","Reserva de instalaciones","Edificio Pelayo","1"
"2016-12-01","Reserva de instalaciones","Locales de ensayo para músicos","2"
"2016-12-01","Reserva de instalaciones","Pabellón de Deportes La Arena","184"
"2016-12-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","200"
"2016-12-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","34"
"2016-12-01","Reserva de instalaciones","Pabellón de La Tejerona","348"
"2016-12-01","Reserva de instalaciones","Palacio de Deportes","254"
"2016-12-01","Reserva de instalaciones","Piscina Municipal El Coto","3108"
"2016-12-01","Reserva de instalaciones","Piscina Municipal El Llano","3056"
"2016-12-01","Reserva de instalaciones","Piscina Municipal La Camocha","1100"
"2016-12-01","Transporte","Tarjeta Ciudadana","973572"
"2016-12-01","Transporte","Tarjeta Transporte","138018"
