Fecha,Servicio,Instalacion,Usos
"2007-10-01","Transporte","TC-Abono Mes Menores de 26","59558"
"2007-10-01","Transporte","TC-Tarifa Empleado","2647"
"2007-10-01","Transporte","TC-Tarifa Empleado Emtusa","524"
"2007-10-01","Transporte","TC-Tarifa Familiar Emtusa","9746"
"2007-10-01","Transporte","TC-Tarifa Gratuita","25249"
"2007-10-01","Transporte","TC-Tarifa IES","3533"
"2007-10-01","Transporte","TC-Tarifa JOP","951"
"2007-10-01","Transporte","TC-Tarifa Mayores de 65","145745"
"2007-10-01","Transporte","TC-Tarifa Menores de 13","41608"
"2007-10-01","Transporte","TC-Tarifa Menores de 26","131589"
"2007-10-01","Transporte","TC-Tarifa Normal","288239"
"2007-10-01","Transporte","TC-Tarifa Reducida","27107"
"2007-10-01","Transporte","TT-Tarifa Normal","320461"
"2007-11-01","Cimadevilla Centro Control","Campo Valdés","242"
"2007-11-01","Cimadevilla Centro Control","Fermín García Bernardo","275"
"2007-11-01","Cimadevilla con Tarjeta","Campo Valdés","1900"
"2007-11-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2440"
"2007-11-01","Cimadevilla Taxi","Campo Valdés","341"
"2007-11-01","Cimadevilla Taxi","Fermín García Bernardo","427"
"2007-11-01","Gijón Bici","Gijón Bici","2453"
"2007-11-01","Instalaciones Deportivas","Instalaciones Deportivas","5603"
"2007-11-01","Mediatecas","Adultos","7850"
"2007-11-01","Mediatecas","Infantiles","546"
"2007-11-01","ORA","ORA","5578"
"2007-11-01","Piscinas","Piscina Coto Control","6843"
"2007-11-01","Piscinas","Piscina La Calzada Control","3964"
"2007-11-01","Piscinas","Piscina Llano Control","7988"
"2007-11-01","Piscinas","Piscina Moreda Control","4486"
"2007-11-01","Piscinas","Piscina Panchano Control","2874"
"2007-11-01","Piscinas","Piscina Pumarin Control","5151"
"2007-11-01","Préstamos bibliotecas","Adultos","21343"
"2007-11-01","Préstamos bibliotecas","Infantiles","4909"
"2007-11-01","Reserva de instalaciones","Antigua Pescadería","36"
"2007-11-01","Reserva de instalaciones","Casa Consistorial","32"
"2007-11-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","492"
"2007-11-01","Reserva de instalaciones","Complejo Deportivo La Calzada","1472"
"2007-11-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","10"
"2007-11-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","368"
"2007-11-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","915"
"2007-11-01","Reserva de instalaciones","Gimnasios de El Molinón","21"
"2007-11-01","Reserva de instalaciones","Pabellón de Deportes La Arena","142"
"2007-11-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","117"
"2007-11-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","56"
"2007-11-01","Reserva de instalaciones","Palacio de Deportes","388"
"2007-11-01","Reserva de instalaciones","Piscina Municipal Centro Panchano","189"
"2007-11-01","Reserva de instalaciones","Piscina Municipal El Coto","754"
"2007-11-01","Reserva de instalaciones","Piscina Municipal El Llano","611"
"2007-11-01","Transporte","Tarjeta Turística","31"
"2007-11-01","Transporte","TC-Abono Mes","122619"
"2007-11-01","Transporte","TC-Abono Mes Mayores de 65","12665"
"2007-11-01","Transporte","TC-Abono Mes Menores de 26","60963"
"2007-11-01","Transporte","TC-Tarifa Empleado","24715"
"2007-11-01","Transporte","TC-Tarifa Empleado Emtusa","393"
"2007-11-01","Transporte","TC-Tarifa Familiar Emtusa","9149"
"2007-11-01","Transporte","TC-Tarifa Gratuita","23860"
"2007-11-01","Transporte","TC-Tarifa IES","3329"
"2007-11-01","Transporte","TC-Tarifa JOP","903"
"2007-11-01","Transporte","TC-Tarifa Mayores de 65","137388"
"2007-11-01","Transporte","TC-Tarifa Menores de 13","45491"
"2007-11-01","Transporte","TC-Tarifa Menores de 26","121523"
"2007-11-01","Transporte","TC-Tarifa Normal","276315"
"2007-11-01","Transporte","TC-Tarifa Reducida","2625"
"2007-11-01","Transporte","TT-Tarifa Normal","292091"
"2007-12-01","Cimadevilla Centro Control","Campo Valdés","251"
"2007-12-01","Cimadevilla Centro Control","Fermín García Bernardo","215"
"2007-12-01","Cimadevilla con Tarjeta","Campo Valdés","2087"
"2007-12-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2041"
"2007-12-01","Cimadevilla Taxi","Campo Valdés","492"
"2007-12-01","Cimadevilla Taxi","Fermín García Bernardo","372"
"2007-12-01","Gijón Bici","Gijón Bici","1909"
"2007-12-01","Instalaciones Deportivas","Instalaciones Deportivas","4518"
"2007-12-01","Mediatecas","Adultos","7167"
"2007-12-01","Mediatecas","Infantiles","488"
"2007-12-01","ORA","ORA","5821"
"2007-12-01","Piscinas","Piscina Coto Control","5624"
"2007-12-01","Piscinas","Piscina La Calzada Control","3220"
"2007-12-01","Piscinas","Piscina Llano Control","5905"
"2007-12-01","Piscinas","Piscina Moreda Control","3670"
"2007-12-01","Piscinas","Piscina Panchano Control","2502"
"2007-12-01","Piscinas","Piscina Pumarin Control","4403"
"2007-12-01","Préstamos bibliotecas","Adultos","18761"
"2007-12-01","Préstamos bibliotecas","Infantiles","3865"
"2007-12-01","Reserva de instalaciones","Antigua Pescadería","22"
"2007-12-01","Reserva de instalaciones","Casa Consistorial","15"
"2007-12-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","359"
"2007-12-01","Reserva de instalaciones","Complejo Deportivo La Calzada","1233"
"2007-12-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","9"
"2007-12-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","327"
"2007-12-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","802"
"2007-12-01","Reserva de instalaciones","Gimnasios de El Molinón","9"
"2007-12-01","Reserva de instalaciones","Pabellón de Deportes La Arena","111"
"2007-12-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","67"
"2007-12-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","42"
"2007-12-01","Reserva de instalaciones","Palacio de Deportes","274"
"2007-12-01","Reserva de instalaciones","Piscina Municipal Centro Panchano","176"
"2007-12-01","Reserva de instalaciones","Piscina Municipal El Coto","617"
"2007-12-01","Reserva de instalaciones","Piscina Municipal El Llano","455"
"2007-12-01","Transporte","Tarjeta Turística","29"
"2007-12-01","Transporte","TC-Abono Mes","104025"
"2007-12-01","Transporte","TC-Abono Mes Mayores de 65","12204"
"2007-12-01","Transporte","TC-Abono Mes Menores de 26","39394"
"2007-12-01","Transporte","TC-Tarifa Empleado","23985"
"2007-12-01","Transporte","TC-Tarifa Empleado Emtusa","381"
"2007-12-01","Transporte","TC-Tarifa Familiar Emtusa","8491"
"2007-12-01","Transporte","TC-Tarifa Gratuita","21756"
"2007-12-01","Transporte","TC-Tarifa IES","1974"
"2007-12-01","Transporte","TC-Tarifa JOP","899"
"2007-12-01","Transporte","TC-Tarifa Mayores de 65","133655"
"2007-12-01","Transporte","TC-Tarifa Menores de 13","41819"
"2007-12-01","Transporte","TC-Tarifa Menores de 26","105291"
"2007-12-01","Transporte","TC-Tarifa Normal","250846"
"2007-12-01","Transporte","TC-Tarifa Reducida","2761"
"2007-12-01","Transporte","TT-Tarifa Normal","260241"
