Fecha,Servicio,Instalacion,Usos
"2012-09-01","Inscripciones","Cursos","191"
"2012-09-01","Instalaciones Deportivas","Instalaciones Deportivas","18295"
"2012-09-01","Mediatecas","Adultos","12861"
"2012-09-01","Mediatecas","Infantiles","470"
"2012-09-01","Préstamos bibliotecas","Adultos","18760"
"2012-09-01","Préstamos bibliotecas","Infantiles","4704"
"2012-09-01","Reserva de instalaciones","Antigua Pescadería","17"
"2012-09-01","Reserva de instalaciones","Casa Consistorial","19"
"2012-09-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","896"
"2012-09-01","Reserva de instalaciones","Complejo Deportivo La Calzada","1215"
"2012-09-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","1"
"2012-09-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","4009"
"2012-09-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","4286"
"2012-09-01","Reserva de instalaciones","Jardín Botánico Atlántico","86"
"2012-09-01","Reserva de instalaciones","Pabellón de Deportes La Arena","230"
"2012-09-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","168"
"2012-09-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","36"
"2012-09-01","Reserva de instalaciones","Pabellón de La Tejerona","652"
"2012-09-01","Reserva de instalaciones","Palacio de Deportes","314"
"2012-09-01","Reserva de instalaciones","Piscina Municipal El Llano","4737"
"2012-09-01","Reserva de instalaciones","Piscina Municipal La Camocha","1629"
"2012-09-01","Transporte","Tarjeta Ciudadana","875450"
"2012-09-01","Transporte","Tarjeta Transporte","190616"
"2012-10-01","010","Cursos","44"
"2012-10-01","010","Cursos Munipales","29"
"2012-10-01","010","Informacion Personal","186"
"2012-10-01","010","Instalaciones Deportivas","30"
"2012-10-01","010","Renovacion Cursos","19"
"2012-10-01","Aseos públicos","Avda Carlos Marx","827"
"2012-10-01","Aseos públicos","Avda del Llano","850"
"2012-10-01","Aseos públicos","Cerro Santa Catalina","200"
"2012-10-01","Aseos públicos","Donato Argüelles","1098"
"2012-10-01","Aseos públicos","El Rinconín","955"
"2012-10-01","Aseos públicos","Jardines de la Reina","380"
"2012-10-01","Aseos públicos","Molinón-Piles","884"
"2012-10-01","Aseos públicos","Parque de las Palmeras","294"
"2012-10-01","Aseos públicos","Parque del Cabo San Lorenzo","475"
"2012-10-01","Aseos públicos","Paseo de Begoña","1379"
"2012-10-01","Aseos públicos","Paseo del Muro, Escalera 11","2628"
"2012-10-01","Aseos públicos","Paseo del Muro, escalera 3","2969"
"2012-10-01","Aseos públicos","Paseo del Muro, tostadero","3547"
"2012-10-01","Aseos públicos","Playa de Poniente","2889"
"2012-10-01","Aseos públicos","Playa del Arbeyal","1083"
"2012-10-01","Aseos públicos","Plaza Cataluña","599"
"2012-10-01","Aseos públicos","Plaza San Miguel","1040"
"2012-10-01","Cimadevilla Centro Control","Campo Valdés","64"
"2012-10-01","Cimadevilla Centro Control","Fermín García Bernardo","55"
"2012-10-01","Cimadevilla con Tarjeta","Campo Valdés","391"
"2012-10-01","Cimadevilla con Tarjeta","Fermín García Bernardo","460"
"2012-10-01","Cimadevilla Taxi","Campo Valdés","57"
"2012-10-01","Cimadevilla Taxi","Fermín García Bernardo","64"
"2012-10-01","Gijón Bici","Gijón Bici","5582"
"2012-10-01","GijónBici","Horas Uso","3956"
"2012-10-01","GijónBici","Usuarios","1602"
"2012-10-01","GijónBici","Viajes","5582"
"2012-10-01","Inscripciones","Cursos","104"
"2012-10-01","Instalaciones Deportivas","Instalaciones Deportivas","25732"
"2012-10-01","Mediatecas","Adultos","13071"
"2012-10-01","Mediatecas","Infantiles","308"
"2012-10-01","Préstamos bibliotecas","Adultos","24872"
"2012-10-01","Préstamos bibliotecas","Infantiles","6801"
"2012-10-01","Reserva de instalaciones","Antigua Pescadería","38"
"2012-10-01","Reserva de instalaciones","Casa Consistorial","33"
"2012-10-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","12"
"2012-10-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","662"
"2012-10-01","Reserva de instalaciones","Complejo Deportivo La Calzada","4356"
"2012-10-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","9"
"2012-10-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3484"
"2012-10-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","4594"
"2012-10-01","Reserva de instalaciones","Edificio Pelayo","1"
"2012-10-01","Reserva de instalaciones","Pabellón de Deportes La Arena","310"
"2012-10-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","344"
"2012-10-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","61"
"2012-10-01","Reserva de instalaciones","Pabellón de La Tejerona","472"
"2012-10-01","Reserva de instalaciones","Palacio de Deportes","347"
"2012-10-01","Reserva de instalaciones","Piscina Municipal El Coto","4497"
"2012-10-01","Reserva de instalaciones","Piscina Municipal El Llano","5199"
"2012-10-01","Reserva de instalaciones","Piscina Municipal La Camocha","1313"
"2012-10-01","Transporte","Tarjeta Ciudadana","1017377"
"2012-10-01","Transporte","Tarjeta Transporte","205751"
"2012-11-01","010","Cursos","30"
"2012-11-01","010","Cursos Munipales","32"
"2012-11-01","010","Informacion Personal","198"
"2012-11-01","010","Instalaciones Deportivas","34"
"2012-11-01","010","Renovacion Cursos","27"
"2012-11-01","Aseos públicos","Avda Carlos Marx","785"
"2012-11-01","Aseos públicos","Avda del Llano","500"
"2012-11-01","Aseos públicos","C/ Puerto el Pontón","50"
"2012-11-01","Aseos públicos","Cerro Santa Catalina","178"
"2012-11-01","Aseos públicos","Donato Argüelles","1168"
"2012-11-01","Aseos públicos","El Rinconín","578"
"2012-11-01","Aseos públicos","Jardines de la Reina","1101"
"2012-11-01","Aseos públicos","Molinón-Piles","811"
"2012-11-01","Aseos públicos","Parque de las Palmeras","478"
"2012-11-01","Aseos públicos","Parque del Cabo San Lorenzo","239"
"2012-11-01","Aseos públicos","Paseo de Begoña","1366"
"2012-11-01","Aseos públicos","Paseo del Muro, Escalera 11","2659"
"2012-11-01","Aseos públicos","Paseo del Muro, escalera 3","2577"
"2012-11-01","Aseos públicos","Paseo del Muro, tostadero","2434"
"2012-11-01","Aseos públicos","Playa de Poniente","1182"
"2012-11-01","Aseos públicos","Playa del Arbeyal","869"
"2012-11-01","Aseos públicos","Plaza Cataluña","288"
"2012-11-01","Aseos públicos","Plaza San Miguel","1517"
"2012-11-01","Cimadevilla Centro Control","Campo Valdés","2156"
"2012-11-01","Cimadevilla Centro Control","Fermín García Bernardo","184"
"2012-11-01","Cimadevilla con Tarjeta","Campo Valdés","314"
"2012-11-01","Cimadevilla con Tarjeta","Fermín García Bernardo","1429"
"2012-11-01","Cimadevilla Taxi","Campo Valdés","164"
"2012-11-01","Cimadevilla Taxi","Fermín García Bernardo","258"
"2012-11-01","FIC","Festival de Cine","16"
"2012-11-01","Gijón Bici","Gijón Bici","3179"
"2012-11-01","GijónBici","Horas Uso","2084"
"2012-11-01","GijónBici","Usuarios","1050"
"2012-11-01","GijónBici","Viajes","3179"
"2012-11-01","Inscripciones","Cursos","143"
"2012-11-01","Instalaciones Deportivas","Instalaciones Deportivas","23987"
"2012-11-01","Mediatecas","Adultos","11925"
"2012-11-01","Mediatecas","Infantiles","323"
"2012-11-01","Préstamos bibliotecas","Adultos","23054"
"2012-11-01","Préstamos bibliotecas","Infantiles","6408"
"2012-11-01","Reserva de instalaciones","Antigua Pescadería","23"
"2012-11-01","Reserva de instalaciones","Casa Consistorial","29"
"2012-11-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","26"
"2012-11-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","520"
"2012-11-01","Reserva de instalaciones","Complejo Deportivo La Calzada","4093"
"2012-11-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","11"
"2012-11-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3249"
"2012-11-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","4063"
"2012-11-01","Reserva de instalaciones","Pabellón de Deportes La Arena","243"
"2012-11-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","353"
"2012-11-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","61"
"2012-11-01","Reserva de instalaciones","Pabellón de La Tejerona","443"
"2012-11-01","Reserva de instalaciones","Palacio de Deportes","381"
"2012-11-01","Reserva de instalaciones","Piscina Municipal El Coto","4340"
"2012-11-01","Reserva de instalaciones","Piscina Municipal El Llano","4995"
"2012-11-01","Reserva de instalaciones","Piscina Municipal La Camocha","1156"
"2012-11-01","Transporte","Tarjeta Ciudadana","925962"
"2012-11-01","Transporte","Tarjeta Transporte","205751"
"2012-12-01","010","Cursos","51"
"2012-12-01","010","Cursos Munipales","19"
"2012-12-01","010","Informacion Personal","155"
"2012-12-01","010","Instalaciones Deportivas","34"
"2012-12-01","010","Renovacion Cursos","17"
"2012-12-01","Aseos públicos","Avda Carlos Marx","470"
"2012-12-01","Aseos públicos","Avda del Llano","387"
"2012-12-01","Aseos públicos","C/ Puerto el Pontón","112"
"2012-12-01","Aseos públicos","Cerro Santa Catalina","170"
"2012-12-01","Aseos públicos","Donato Argüelles","885"
"2012-12-01","Aseos públicos","El Rinconín","707"
"2012-12-01","Aseos públicos","Jardines de la Reina","1252"
"2012-12-01","Aseos públicos","Molinón-Piles","602"
"2012-12-01","Aseos públicos","Parque de las Palmeras","170"
"2012-12-01","Aseos públicos","Parque del Cabo San Lorenzo","226"
"2012-12-01","Aseos públicos","Paseo de Begoña","1073"
"2012-12-01","Aseos públicos","Paseo del Muro, Escalera 11","1766"
"2012-12-01","Aseos públicos","Paseo del Muro, escalera 3","2315"
"2012-12-01","Aseos públicos","Paseo del Muro, tostadero","2433"
"2012-12-01","Aseos públicos","Playa de Poniente","1516"
"2012-12-01","Aseos públicos","Playa del Arbeyal","695"
"2012-12-01","Aseos públicos","Plaza Cataluña","533"
"2012-12-01","Aseos públicos","Plaza San Miguel","879"
"2012-12-01","Cimadevilla Centro Control","Campo Valdés","140"
"2012-12-01","Cimadevilla Centro Control","Fermín García Bernardo","148"
"2012-12-01","Cimadevilla con Tarjeta","Campo Valdés","208"
"2012-12-01","Cimadevilla con Tarjeta","Fermín García Bernardo","236"
"2012-12-01","Cimadevilla Taxi","Campo Valdés","852"
"2012-12-01","Cimadevilla Taxi","Fermín García Bernardo","1339"
"2012-12-01","Gijón Bici","Gijón Bici","2463"
"2012-12-01","GijónBici","Horas Uso","1787"
"2012-12-01","GijónBici","Usuarios","938"
"2012-12-01","GijónBici","Viajes","2463"
"2012-12-01","Inscripciones","Cursos","173"
"2012-12-01","Mediatecas","Adultos","10367"
"2012-12-01","Mediatecas","Infantiles","255"
"2012-12-01","Préstamos bibliotecas","Adultos","19578"
"2012-12-01","Préstamos bibliotecas","Infantiles","5325"
"2012-12-01","Reserva de instalaciones","Antigua Pescadería","14"
"2012-12-01","Reserva de instalaciones","Casa Consistorial","13"
"2012-12-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","6"
"2012-12-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","462"
"2012-12-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3770"
"2012-12-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","13"
"2012-12-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","2638"
"2012-12-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3316"
"2012-12-01","Reserva de instalaciones","Edificio Pelayo","1"
"2012-12-01","Reserva de instalaciones","Pabellón de Deportes La Arena","183"
"2012-12-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","283"
"2012-12-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","70"
"2012-12-01","Reserva de instalaciones","Pabellón de La Tejerona","422"
"2012-12-01","Reserva de instalaciones","Palacio de Deportes","249"
"2012-12-01","Reserva de instalaciones","Piscina Municipal El Coto","3663"
"2012-12-01","Reserva de instalaciones","Piscina Municipal El Llano","4090"
"2012-12-01","Reserva de instalaciones","Piscina Municipal La Camocha","936"
"2012-12-01","Transporte","Tarjeta Ciudadana","885793"
"2012-12-01","Transporte","Tarjeta Transporte","178340"
