Fecha,Servicio,Instalacion,Usos
"2015-10-01","Aseos públicos","Paseo de Begoña","317"
"2015-10-01","Aseos públicos","Paseo del Muro, Escalera 11","3080"
"2015-10-01","Aseos públicos","Paseo del Muro, escalera 3","2986"
"2015-10-01","Aseos públicos","Paseo del Muro, tostadero","2109"
"2015-10-01","Aseos públicos","Playa de Poniente","2407"
"2015-10-01","Aseos públicos","Playa del Arbeyal","773"
"2015-10-01","Aseos públicos","Plaza Cataluña","855"
"2015-10-01","Aseos públicos","Plaza San Miguel","565"
"2015-10-01","GijónBici","Horas Uso","1757"
"2015-10-01","GijónBici","Usuarios","797"
"2015-10-01","GijónBici","Viajes","2477"
"2015-10-01","Inscripciones","Cursos","12126"
"2015-10-01","Mediatecas","Adultos","9504"
"2015-10-01","Mediatecas","Infantiles","189"
"2015-10-01","Préstamos bibliotecas","Adultos","17239"
"2015-10-01","Préstamos bibliotecas","Infantiles","8686"
"2015-10-01","Reserva de instalaciones","Antigua Pescadería","32"
"2015-10-01","Reserva de instalaciones","Casa Consistorial","26"
"2015-10-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","19"
"2015-10-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","418"
"2015-10-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3287"
"2015-10-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","19"
"2015-10-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3215"
"2015-10-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3679"
"2015-10-01","Reserva de instalaciones","Pabellón de Deportes La Arena","222"
"2015-10-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","315"
"2015-10-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","31"
"2015-10-01","Reserva de instalaciones","Pabellón de La Tejerona","481"
"2015-10-01","Reserva de instalaciones","Palacio de Deportes","374"
"2015-10-01","Reserva de instalaciones","Piscina Municipal El Coto","4061"
"2015-10-01","Reserva de instalaciones","Piscina Municipal El Llano","3857"
"2015-10-01","Reserva de instalaciones","Piscina Municipal La Camocha","1259"
"2015-10-01","Transporte","Tarjeta Ciudadana","1059178"
"2015-10-01","Transporte","Tarjeta Transporte","161616"
"2015-11-01","010","Cursos","71"
"2015-11-01","010","Cursos Munipales","41"
"2015-11-01","010","Informacion Personal","205"
"2015-11-01","010","Instalaciones Deportivas","20"
"2015-11-01","010","Renovacion Cursos","32"
"2015-11-01","Aseos públicos","Avda Carlos Marx","736"
"2015-11-01","Aseos públicos","Avda del Llano","643"
"2015-11-01","Aseos públicos","C/ Puerto el Pontón","57"
"2015-11-01","Aseos públicos","Cerro Santa Catalina","43"
"2015-11-01","Aseos públicos","Donato Argüelles","1619"
"2015-11-01","Aseos públicos","El Rinconín","964"
"2015-11-01","Aseos públicos","Jardines de la Reina","1535"
"2015-11-01","Aseos públicos","Molinón-Piles","747"
"2015-11-01","Aseos públicos","Parque de las Palmeras","46"
"2015-11-01","Aseos públicos","Parque del Cabo San Lorenzo","436"
"2015-11-01","Aseos públicos","Paseo de Begoña","487"
"2015-11-01","Aseos públicos","Paseo del Muro, Escalera 11","2768"
"2015-11-01","Aseos públicos","Paseo del Muro, escalera 3","2990"
"2015-11-01","Aseos públicos","Paseo del Muro, tostadero","2181"
"2015-11-01","Aseos públicos","Playa de Poniente","2277"
"2015-11-01","Aseos públicos","Playa del Arbeyal","884"
"2015-11-01","Aseos públicos","Plaza Cataluña","840"
"2015-11-01","Aseos públicos","Plaza San Miguel","773"
"2015-11-01","GijónBici","Horas Uso","1557"
"2015-11-01","GijónBici","Usuarios","745"
"2015-11-01","GijónBici","Viajes","2227"
"2015-11-01","Inscripciones","Cursos","9957"
"2015-11-01","Mediatecas","Adultos","8869"
"2015-11-01","Mediatecas","Infantiles","232"
"2015-11-01","Préstamos bibliotecas","Adultos","15647"
"2015-11-01","Préstamos bibliotecas","Infantiles","8119"
"2015-11-01","Reserva de instalaciones","Antigua Pescadería","20"
"2015-11-01","Reserva de instalaciones","Casa Consistorial","18"
"2015-11-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","37"
"2015-11-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","387"
"2015-11-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3186"
"2015-11-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","8"
"2015-11-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3205"
"2015-11-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3604"
"2015-11-01","Reserva de instalaciones","Edificio Pelayo","1"
"2015-11-01","Reserva de instalaciones","Hotel Madrid","1"
"2015-11-01","Reserva de instalaciones","Pabellón de Deportes La Arena","194"
"2015-11-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","369"
"2015-11-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","29"
"2015-11-01","Reserva de instalaciones","Pabellón de La Tejerona","478"
"2015-11-01","Reserva de instalaciones","Palacio de Deportes","332"
"2015-11-01","Reserva de instalaciones","Piscina Municipal El Coto","4078"
"2015-11-01","Reserva de instalaciones","Piscina Municipal El Llano","4187"
"2015-11-01","Reserva de instalaciones","Piscina Municipal La Camocha","1288"
"2015-11-01","Transporte","Tarjeta Ciudadana","1033270"
"2015-11-01","Transporte","Tarjeta Transporte","156529"
"2015-12-01","010","Cursos","50"
"2015-12-01","010","Cursos Munipales","30"
"2015-12-01","010","Informacion Personal","211"
"2015-12-01","010","Instalaciones Deportivas","31"
"2015-12-01","010","Renovacion Cursos","23"
"2015-12-01","Aseos públicos","Avda Carlos Marx","647"
"2015-12-01","Aseos públicos","Avda del Llano","594"
"2015-12-01","Aseos públicos","C/ Puerto el Pontón","75"
"2015-12-01","Aseos públicos","Cerro Santa Catalina","112"
"2015-12-01","Aseos públicos","Donato Argüelles","1118"
"2015-12-01","Aseos públicos","El Rinconín","619"
"2015-12-01","Aseos públicos","Jardines de la Reina","1417"
"2015-12-01","Aseos públicos","Molinón-Piles","766"
"2015-12-01","Aseos públicos","Parque de las Palmeras","214"
"2015-12-01","Aseos públicos","Parque del Cabo San Lorenzo","329"
"2015-12-01","Aseos públicos","Paseo de Begoña","628"
"2015-12-01","Aseos públicos","Paseo del Muro, Escalera 11","2057"
"2015-12-01","Aseos públicos","Paseo del Muro, escalera 3","2641"
"2015-12-01","Aseos públicos","Paseo del Muro, tostadero","2751"
"2015-12-01","Aseos públicos","Playa de Poniente","1646"
"2015-12-01","Aseos públicos","Playa del Arbeyal","643"
"2015-12-01","Aseos públicos","Plaza Cataluña","654"
"2015-12-01","Aseos públicos","Plaza San Miguel","580"
"2015-12-01","GijónBici","Horas Uso","1534"
"2015-12-01","GijónBici","Usuarios","723"
"2015-12-01","GijónBici","Viajes","2062"
"2015-12-01","Inscripciones","Cursos","2603"
"2015-12-01","Mediatecas","Adultos","7912"
"2015-12-01","Mediatecas","Infantiles","127"
"2015-12-01","Préstamos bibliotecas","Adultos","14120"
"2015-12-01","Préstamos bibliotecas","Infantiles","6420"
"2015-12-01","Reclamaciones y sugerencias año","Número ","8"
"2015-12-01","Reserva de instalaciones","Antigua Pescadería","26"
"2015-12-01","Reserva de instalaciones","Casa Consistorial","13"
"2015-12-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","13"
"2015-12-01","Reserva de instalaciones","Centro de Medicina Deportiva","1"
"2015-12-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","435"
"2015-12-01","Reserva de instalaciones","Complejo Deportivo La Calzada","2865"
"2015-12-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","11"
"2015-12-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","2607"
"2015-12-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","2957"
"2015-12-01","Reserva de instalaciones","Edificio Pelayo","1"
"2015-12-01","Reserva de instalaciones","Pabellón de Deportes La Arena","225"
"2015-12-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","264"
"2015-12-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","35"
"2015-12-01","Reserva de instalaciones","Pabellón de La Tejerona","349"
"2015-12-01","Reserva de instalaciones","Palacio de Deportes","243"
"2015-12-01","Reserva de instalaciones","Piscina Municipal El Coto","3397"
"2015-12-01","Reserva de instalaciones","Piscina Municipal El Llano","3487"
"2015-12-01","Reserva de instalaciones","Piscina Municipal La Camocha","1117"
"2015-12-01","Transporte","Tarjeta Ciudadana","986937"
"2015-12-01","Transporte","Tarjeta Transporte","155135"
