Fecha,Servicio,Instalacion,Usos
"2010-10-01","ORA","ORA","17896"
"2010-10-01","Préstamos bibliotecas","Adultos","24011"
"2010-10-01","Préstamos bibliotecas","Infantiles","7034"
"2010-10-01","Reserva de instalaciones","Antigua Pescadería","31"
"2010-10-01","Reserva de instalaciones","Casa Consistorial","24"
"2010-10-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","581"
"2010-10-01","Reserva de instalaciones","Complejo Deportivo La Calzada","2995"
"2010-10-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","20"
"2010-10-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","2468"
"2010-10-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3065"
"2010-10-01","Reserva de instalaciones","Pabellón de Deportes La Arena","269"
"2010-10-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","23"
"2010-10-01","Reserva de instalaciones","Palacio de Deportes","331"
"2010-10-01","Reserva de instalaciones","Piscina Municipal El Coto","3743"
"2010-10-01","Reserva de instalaciones","Piscina Municipal El Llano","3572"
"2010-10-01","Transporte","Tarjeta Ciudadana","894010"
"2010-10-01","Transporte","Tarjeta Transporte","217389"
"2010-11-01","Aseos públicos","Avda Carlos Marx","360"
"2010-11-01","Aseos públicos","Avda del Llano","626"
"2010-11-01","Aseos públicos","C/ Puerto el Pontón","617"
"2010-11-01","Aseos públicos","Cerro Santa Catalina","257"
"2010-11-01","Aseos públicos","Donato Argüelles","463"
"2010-11-01","Aseos públicos","El Rinconín","711"
"2010-11-01","Aseos públicos","Jardines de la Reina","1290"
"2010-11-01","Aseos públicos","Molinón-Piles","642"
"2010-11-01","Aseos públicos","Parque de las Palmeras","199"
"2010-11-01","Aseos públicos","Parque del Cabo San Lorenzo","470"
"2010-11-01","Aseos públicos","Paseo de Begoña","1047"
"2010-11-01","Aseos públicos","Paseo del Muro, Escalera 11","2465"
"2010-11-01","Aseos públicos","Paseo del Muro, escalera 3","1270"
"2010-11-01","Aseos públicos","Paseo del Muro, tostadero","2420"
"2010-11-01","Aseos públicos","Playa de Poniente","1570"
"2010-11-01","Aseos públicos","Playa del Arbeyal","675"
"2010-11-01","Aseos públicos","Plaza Cataluña","519"
"2010-11-01","Aseos públicos","Plaza San Miguel","1938"
"2010-11-01","Cimadevilla Centro Control","Campo Valdés","246"
"2010-11-01","Cimadevilla Centro Control","Fermín García Bernardo","222"
"2010-11-01","Cimadevilla con Tarjeta","Campo Valdés","1782"
"2010-11-01","Cimadevilla con Tarjeta","Fermín García Bernardo","2173"
"2010-11-01","Cimadevilla Taxi","Campo Valdés","362"
"2010-11-01","Cimadevilla Taxi","Fermín García Bernardo","294"
"2010-11-01","Gijón Bici","Gijón Bici","1606"
"2010-11-01","Instalaciones Deportivas","Instalaciones Deportivas","20306"
"2010-11-01","Mediatecas","Adultos","10387"
"2010-11-01","Mediatecas","Infantiles","909"
"2010-11-01","ORA","ORA","21564"
"2010-11-01","Préstamos bibliotecas","Adultos","24557"
"2010-11-01","Préstamos bibliotecas","Infantiles","7137"
"2010-11-01","Reserva de instalaciones","Antigua Pescadería","74"
"2010-11-01","Reserva de instalaciones","Casa Consistorial","17"
"2010-11-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","443"
"2010-11-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3967"
"2010-11-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","30"
"2010-11-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3030"
"2010-11-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3254"
"2010-11-01","Reserva de instalaciones","Pabellón de Deportes La Arena","327"
"2010-11-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","45"
"2010-11-01","Reserva de instalaciones","Palacio de Deportes","339"
"2010-11-01","Reserva de instalaciones","Piscina Municipal El Coto","4473"
"2010-11-01","Reserva de instalaciones","Piscina Municipal El Llano","4307"
"2010-11-01","Transporte","Tarjeta Ciudadana","923257"
"2010-11-01","Transporte","Tarjeta Transporte","218804"
"2010-12-01","Aseos públicos","Avda Carlos Marx","520"
"2010-12-01","Aseos públicos","Avda del Llano","505"
"2010-12-01","Aseos públicos","C/ Puerto el Pontón","119"
"2010-12-01","Aseos públicos","Cerro Santa Catalina","112"
"2010-12-01","Aseos públicos","Donato Argüelles","664"
"2010-12-01","Aseos públicos","El Rinconín","676"
"2010-12-01","Aseos públicos","Jardines de la Reina","1310"
"2010-12-01","Aseos públicos","Molinón-Piles","497"
"2010-12-01","Aseos públicos","Parque de las Palmeras","31"
"2010-12-01","Aseos públicos","Parque del Cabo San Lorenzo","130"
"2010-12-01","Aseos públicos","Paseo de Begoña","1105"
"2010-12-01","Aseos públicos","Paseo del Muro, Escalera 11","1891"
"2010-12-01","Aseos públicos","Paseo del Muro, escalera 3","666"
"2010-12-01","Aseos públicos","Paseo del Muro, tostadero","1856"
"2010-12-01","Aseos públicos","Playa de Poniente","1277"
"2010-12-01","Aseos públicos","Playa del Arbeyal","400"
"2010-12-01","Aseos públicos","Plaza Cataluña","431"
"2010-12-01","Aseos públicos","Plaza San Miguel","707"
"2010-12-01","Cimadevilla Centro Control","Campo Valdés","66"
"2010-12-01","Cimadevilla Centro Control","Fermín García Bernardo","93"
"2010-12-01","Cimadevilla con Tarjeta","Campo Valdés","668"
"2010-12-01","Cimadevilla con Tarjeta","Fermín García Bernardo","911"
"2010-12-01","Cimadevilla Taxi","Campo Valdés","127"
"2010-12-01","Cimadevilla Taxi","Fermín García Bernardo","171"
"2010-12-01","Gijón Bici","Gijón Bici","1430"
"2010-12-01","Instalaciones Deportivas","Instalaciones Deportivas","16329"
"2010-12-01","Mediatecas","Adultos","9608"
"2010-12-01","Mediatecas","Infantiles","830"
"2010-12-01","ORA","ORA","22154"
"2010-12-01","Préstamos bibliotecas","Adultos","22777"
"2010-12-01","Préstamos bibliotecas","Infantiles","6414"
"2010-12-01","Reserva de instalaciones","Antigua Pescadería","34"
"2010-12-01","Reserva de instalaciones","Casa Consistorial","17"
"2010-12-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","351"
"2010-12-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3456"
"2010-12-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","30"
"2010-12-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","2443"
"2010-12-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","2579"
"2010-12-01","Reserva de instalaciones","Edificio Pelayo","1"
"2010-12-01","Reserva de instalaciones","Pabellón de Deportes La Arena","285"
"2010-12-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","172"
"2010-12-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","42"
"2010-12-01","Reserva de instalaciones","Palacio de Deportes","239"
"2010-12-01","Reserva de instalaciones","Piscina Municipal El Coto","3381"
"2010-12-01","Reserva de instalaciones","Piscina Municipal El Llano","3299"
"2010-12-01","Transporte","Tarjeta Ciudadana","833951"
"2010-12-01","Transporte","Tarjeta Transporte","206203"
