Fecha,Servicio,Instalacion,Usos
"2017-04-01","Reserva de instalaciones","Pabellón de Deportes La Arena","236"
"2017-04-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","218"
"2017-04-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","43"
"2017-04-01","Reserva de instalaciones","Pabellón de La Tejerona","458"
"2017-04-01","Reserva de instalaciones","Palacio de Deportes","254"
"2017-04-01","Reserva de instalaciones","Piscina Municipal El Coto","3548"
"2017-04-01","Reserva de instalaciones","Piscina Municipal El Llano","3368"
"2017-04-01","Reserva de instalaciones","Piscina Municipal La Camocha","1388"
"2017-04-01","Transporte","Tarjeta ciudadana","949979"
"2017-04-01","Transporte","Tarjeta transporte","131761"
"2017-05-01","10","Cursos","10"
"2017-05-01","10","Cursos Munipales","19"
"2017-05-01","10","Informacion Personal","894"
"2017-05-01","10","Instalaciones Deportivas","4"
"2017-05-01","Apertura contenedores orgánicos","Montevil/Nuevo Roces","13852"
"2017-05-01","Apertura contenedores orgánicos","Nuevo Gijón","1605"
"2017-05-01","Apertura contenedores orgánicos","Polígono","5584"
"2017-05-01","Apertura contenedores orgánicos","Viesques","12719"
"2017-05-01","Aseos públicos","Avda Carlos Marx","777"
"2017-05-01","Aseos públicos","Avda del Llano","593"
"2017-05-01","Aseos públicos","C/ Puerto el Pontón","203"
"2017-05-01","Aseos públicos","Cerro Santa Catalina","136"
"2017-05-01","Aseos públicos","Donato Argüelles","1938"
"2017-05-01","Aseos públicos","El Rinconín","1038"
"2017-05-01","Aseos públicos","Jardines de la Reina","1004"
"2017-05-01","Aseos públicos","Molinón-Piles","849"
"2017-05-01","Aseos públicos","Parque de las Palmeras ","136"
"2017-05-01","Aseos públicos","Parque del Cabo San Lorenzo","573"
"2017-05-01","Aseos públicos","Paseo de Begoña","601"
"2017-05-01","Aseos públicos","Paseo del Muro, escalera 11","3626"
"2017-05-01","Aseos públicos","Paseo del Muro, escalera 3","2377"
"2017-05-01","Aseos públicos","Paseo del Muro, tostadero","3104"
"2017-05-01","Aseos públicos","Playa de Poniente","2205"
"2017-05-01","Aseos públicos","Playa del Arbeyal","981"
"2017-05-01","Aseos públicos","Plaza Cataluña","1048"
"2017-05-01","Aseos públicos","Plaza San Miguel","1033"
"2017-05-01","Gijón Bici","Gijón Bici","1626"
"2017-05-01","Inscripciones","Cursos","18740"
"2017-05-01","Préstamos bibliotecas","Adultos","14629"
"2017-05-01","Préstamos bibliotecas","Infantiles","6829"
"2017-05-01","Reserva de instalaciones","Antigua Pescadería","112"
"2017-05-01","Reserva de instalaciones","Casa Consistorial","41"
"2017-05-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","8"
"2017-05-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","362"
"2017-05-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3688"
"2017-05-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","11"
"2017-05-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","3075"
"2017-05-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3647"
"2017-05-01","Reserva de instalaciones","Edificio Pelayo","6"
"2017-05-01","Reserva de instalaciones","Locales de ensayo para músicos","1"
"2017-05-01","Reserva de instalaciones","Pabellón de Deportes La Arena","280"
"2017-05-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","204"
"2017-05-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","45"
"2017-05-01","Reserva de instalaciones","Pabellón de La Tejerona","479"
"2017-05-01","Reserva de instalaciones","Palacio de Deportes","294"
"2017-05-01","Reserva de instalaciones","Piscina Municipal El Coto","4109"
"2017-05-01","Reserva de instalaciones","Piscina Municipal El Llano","3924"
"2017-05-01","Reserva de instalaciones","Piscina Municipal La Camocha","1459"
"2017-05-01","Transporte","Tarjeta ciudadana","1074959"
"2017-05-01","Transporte","Tarjeta transporte","146734"
"2017-06-01","10","Cursos Munipales","26"
"2017-06-01","10","Informacion Personal","976"
"2017-06-01","10","Instalaciones Deportivas","3"
"2017-06-01","10","Renovacion Cursos","1"
"2017-06-01","Apertura contenedores orgánicos","Montevil/Nuevo Roces","8157"
"2017-06-01","Apertura contenedores orgánicos","Nuevo Gijón","1350"
"2017-06-01","Apertura contenedores orgánicos","Polígono","4779"
"2017-06-01","Apertura contenedores orgánicos","Viesques","7240"
"2017-06-01","Aseos públicos","Avda Carlos Marx","575"
"2017-06-01","Aseos públicos","Avda del Llano","777"
"2017-06-01","Aseos públicos","C/ Puerto el Pontón","138"
"2017-06-01","Aseos públicos","Cerro Santa Catalina","148"
"2017-06-01","Aseos públicos","Donato Argüelles","1752"
"2017-06-01","Aseos públicos","El Rinconín","536"
"2017-06-01","Aseos públicos","Jardines de la Reina","1513"
"2017-06-01","Aseos públicos","Molinón-Piles","707"
"2017-06-01","Aseos públicos","Parque de las Palmeras ","60"
"2017-06-01","Aseos públicos","Parque del Cabo San Lorenzo","625"
"2017-06-01","Aseos públicos","Paseo de Begoña","712"
"2017-06-01","Aseos públicos","Paseo del Muro, escalera 11","3987"
"2017-06-01","Aseos públicos","Paseo del Muro, escalera 3","2780"
"2017-06-01","Aseos públicos","Paseo del Muro, tostadero","3187"
"2017-06-01","Aseos públicos","Playa de Poniente","2706"
"2017-06-01","Aseos públicos","Playa del Arbeyal","893"
"2017-06-01","Aseos públicos","Plaza Cataluña","1038"
"2017-06-01","Aseos públicos","Plaza San Miguel","944"
"2017-06-01","Gijón Bici","Gijón Bici","1379"
"2017-06-01","Inscripciones","Cursos","4548"
"2017-06-01","Préstamos bibliotecas","Adultos","14412"
"2017-06-01","Préstamos bibliotecas","Infantiles","6916"
"2017-06-01","Reserva de instalaciones","Antigua Pescadería","50"
"2017-06-01","Reserva de instalaciones","Casa Consistorial","35"
"2017-06-01","Reserva de instalaciones","Centro de Cultura Antiguo Instituto","26"
"2017-06-01","Reserva de instalaciones","Complejo Deportivo El Llano - Contrueces","393"
"2017-06-01","Reserva de instalaciones","Complejo Deportivo La Calzada","3353"
"2017-06-01","Reserva de instalaciones","Complejo Deportivo Las Mestas","9"
"2017-06-01","Reserva de instalaciones","Complejo Deportivo Moreda - Natahoyo","2657"
"2017-06-01","Reserva de instalaciones","Complejo Deportivo Pumarín - Gijón Sur","3204"
"2017-06-01","Reserva de instalaciones","Edificio Pelayo","21"
"2017-06-01","Reserva de instalaciones","Locales de ensayo para músicos","1"
"2017-06-01","Reserva de instalaciones","Pabellón de Deportes La Arena","209"
"2017-06-01","Reserva de instalaciones","Pabellón de Deportes Mata Jove","172"
"2017-06-01","Reserva de instalaciones","Pabellón de Deportes Perchera - La Braña","40"
